,TransactionID,id_01,id_02,id_05,id_06,id_11,id_12,id_13,id_15,id_16,id_17,id_19,id_20,id_28,id_29,id_31,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,isFraud
7285,3026309,-5.0,278721.0,1.0,0.0,100.0,1,34,0,0,94,150,259,0,0,42,0,0,1,1,0,1431,0
70847,3380343,-5.0,457.0,0.0,0.0,100.0,0,34,0,0,55,375,37,0,0,51,1,0,1,1,0,1431,0
25884,3082251,-5.0,73300.0,0.0,0.0,100.0,1,34,1,1,94,136,259,1,1,45,0,0,1,1,0,1431,0
6135,3021450,-5.0,47713.0,0.0,0.0,100.0,1,34,0,0,55,255,280,0,0,42,1,0,1,1,0,1431,0
26208,3083021,-5.0,234032.0,0.0,0.0,100.0,0,32,0,0,55,0,271,0,0,111,1,0,0,0,0,661,0
35899,3105615,-5.0,333872.0,0.0,0.0,100.0,1,32,0,1,55,461,316,0,1,96,1,0,1,0,1,1541,0
10295,3037057,-5.0,45528.0,3.0,0.0,100.0,1,32,1,1,55,188,73,1,1,92,1,0,0,1,1,1541,0
41596,3140200,-10.0,121979.0,3.0,-53.0,100.0,1,34,1,1,55,273,37,1,1,45,1,0,1,1,0,1431,0
16396,3057727,-10.0,137096.0,0.0,0.0,100.0,1,34,0,0,70,273,16,0,0,20,1,0,1,0,0,1431,0
30466,3093764,-5.0,22528.0,0.0,0.0,100.0,1,34,0,0,55,375,73,0,0,45,1,0,1,1,0,1431,0
9027,3032668,-5.0,37194.0,8.0,0.0,100.0,1,34,0,0,55,273,109,0,0,42,1,0,1,1,0,1431,0
47248,3190993,-5.0,111977.0,0.0,0.0,100.0,0,34,0,0,55,386,68,0,0,69,1,0,1,1,0,1431,0
88349,3520982,-5.0,45804.0,0.0,0.0,100.0,1,34,0,0,55,188,309,0,0,54,1,0,1,0,0,1431,0
7961,3028753,-5.0,62786.0,0.0,0.0,100.0,1,32,1,1,55,386,146,1,1,93,1,0,0,0,1,1541,0
27457,3086342,-5.0,157627.0,0.0,-5.0,96.1999969482422,1,34,1,1,55,188,73,0,0,69,1,0,1,1,0,1431,0
69507,3371176,-5.0,244649.0,0.0,0.0,100.0,1,18,1,1,16,273,3,1,1,60,0,0,1,0,0,436,0
71738,3386304,-10.0,522121.0,-3.0,-36.0,100.0,1,6,1,1,94,279,317,1,1,49,0,0,1,0,1,1121,0
18933,3064780,-5.0,79866.0,0.0,0.0,100.0,1,12,1,1,50,273,25,1,1,118,0,0,1,1,1,888,0
94219,3551720,-5.0,31538.0,0.0,0.0,100.0,0,13,0,0,55,188,37,0,0,92,1,0,0,1,1,1541,0
28651,3089281,-5.0,302829.0,0.0,0.0,100.0,0,34,0,0,55,188,37,0,0,38,1,0,1,0,0,1431,0
40114,3127594,-45.0,96620.0,7.0,-30.0,100.0,1,32,1,1,55,193,68,1,1,93,1,0,0,0,1,1541,0
92881,3545826,-10.0,162295.0,0.0,0.0,100.0,1,34,0,0,94,145,126,0,0,54,0,0,1,0,0,1431,0
15534,3054770,-10.0,118673.0,0.0,-5.0,100.0,1,34,0,0,55,102,68,0,0,89,0,0,1,1,0,1556,0
17261,3060101,-5.0,142982.0,7.0,-24.0,100.0,1,34,0,0,55,296,100,0,0,45,1,0,1,1,0,1431,0
49979,3212678,-10.0,160908.0,2.0,0.0,100.0,1,32,0,0,94,288,287,0,0,39,0,0,1,0,1,1121,0
71890,3387404,-20.0,69628.0,-1.0,-1.0,100.0,1,34,0,0,94,145,126,0,0,80,0,0,1,0,0,1431,0
83164,3479395,-5.0,1775.0,7.0,-25.0,100.0,0,34,0,0,55,259,37,0,0,69,1,0,1,1,0,1431,0
2549,3004894,-5.0,36453.0,1.0,0.0,100.0,1,34,0,0,55,70,309,0,0,42,0,0,1,0,0,1431,0
79069,3446244,-20.0,215038.0,0.0,0.0,100.0,1,44,0,0,94,150,259,0,0,52,0,0,1,0,1,719,0
61314,3298212,-5.0,47618.0,0.0,0.0,100.0,1,34,0,0,55,344,265,0,0,48,1,0,1,1,0,1431,0
72926,3395144,-5.0,414362.0,0.0,0.0,100.0,1,44,1,1,94,48,141,1,1,52,0,0,1,0,1,1448,0
91389,3535874,-5.0,96274.0,0.0,0.0,100.0,1,34,1,1,55,344,28,1,1,89,1,0,1,1,0,1397,0
18905,3064709,-5.0,160854.0,0.0,0.0,100.0,1,32,1,1,55,188,68,1,1,111,1,0,0,1,0,661,0
24321,3078483,-5.0,73177.0,0.0,-2.0,100.0,0,34,1,1,55,386,73,1,1,78,1,0,1,0,0,1431,0
36760,3109071,-20.0,48684.0,0.0,0.0,100.0,1,7,0,0,94,288,259,0,0,46,0,0,1,1,1,1084,0
23228,3075818,-5.0,65086.0,0.0,0.0,97.16999816894531,1,34,1,1,55,375,94,0,0,45,1,0,1,1,0,1431,0
91978,3539757,-5.0,221078.0,0.0,0.0,100.0,0,13,0,0,55,375,73,0,0,93,1,0,0,0,1,1541,0
93848,3549049,-5.0,235250.0,19.0,-42.0,100.0,1,13,0,0,55,197,146,0,0,55,0,0,1,0,1,1172,0
28074,3087878,-5.0,108527.0,0.0,0.0,100.0,0,34,1,1,55,188,68,1,1,69,1,0,1,1,0,1431,0
29026,3090238,-5.0,11708.0,0.0,0.0,100.0,1,34,1,1,55,27,309,1,1,45,1,0,1,1,0,1431,0
47822,3195893,-5.0,222013.0,0.0,0.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,0,0,1431,0
28454,3088789,-5.0,250744.0,3.0,-8.0,100.0,1,32,1,1,55,220,272,1,1,39,1,0,1,0,1,1413,0
13298,3047282,-5.0,47976.0,0.0,0.0,97.12000274658205,1,34,1,1,55,386,73,0,0,45,1,0,1,0,0,1431,0
43671,3158951,-5.0,711142.0,15.0,-100.0,100.0,0,34,0,0,55,273,73,0,0,45,1,0,1,0,0,1431,0
80572,3458101,-5.0,24617.0,0.0,0.0,100.0,1,44,1,1,55,255,280,1,1,51,1,0,0,1,0,661,0
89418,3525610,-5.0,231422.0,0.0,0.0,100.0,1,44,1,1,55,0,280,1,1,93,1,0,0,0,1,1541,0
23441,3076368,-5.0,30768.0,0.0,0.0,100.0,0,34,0,0,55,273,37,0,0,45,1,0,1,0,0,1431,0
81341,3464358,-10.0,32192.0,0.0,0.0,100.0,1,44,1,1,55,386,265,1,1,111,1,0,0,1,0,661,0
78821,3444358,-5.0,49558.0,0.0,0.0,100.0,1,34,0,0,55,101,271,0,0,51,1,0,1,0,0,1431,0
33890,3100603,-40.0,114380.0,13.0,-29.0,100.0,1,5,1,1,55,197,280,1,1,46,1,0,1,1,1,1162,0
23987,3077633,-5.0,87840.0,0.0,-12.0,100.0,0,34,0,0,55,342,73,0,0,45,1,0,1,0,0,1431,0
40727,3132888,-10.0,209475.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,45,0,0,1,1,0,1431,0
23276,3075947,-5.0,138612.0,0.0,-1.0,100.0,1,34,1,1,55,375,309,1,1,38,1,0,1,0,0,1431,0
73337,3397871,-5.0,154523.0,0.0,0.0,100.0,1,34,0,0,94,288,141,0,0,51,0,0,1,0,0,1431,0
90350,3528849,-10.0,177750.0,0.0,0.0,100.0,1,34,0,0,6,273,211,0,1,54,0,0,1,0,0,1431,0
38461,3117500,-5.0,101426.0,0.0,0.0,100.0,1,32,1,1,55,0,272,1,1,92,1,0,0,1,1,1541,0
15779,3055633,-5.0,104254.0,1.0,0.0,100.0,1,32,1,1,55,375,280,1,1,93,1,0,0,0,1,1541,0
48490,3200713,-10.0,125446.0,8.0,-21.0,100.0,1,43,1,1,55,497,280,1,1,89,1,0,0,1,0,1556,0
63986,3326969,-10.0,174803.0,0.0,0.0,100.0,1,34,0,0,55,101,309,0,0,48,1,0,1,0,0,1431,0
13663,3048774,-5.0,86054.0,0.0,-14.0,100.0,1,32,0,0,55,0,280,0,0,111,1,1,0,1,0,661,0
15090,3053390,-5.0,826021.0,0.0,0.0,100.0,0,32,0,0,55,375,73,0,0,111,1,0,0,0,0,661,0
48855,3203521,-10.0,219531.0,1.0,0.0,100.0,1,34,0,0,94,48,289,0,0,45,0,0,1,0,0,1431,0
58215,3272692,-95.0,378102.0,-1.0,-31.0,95.16000366210938,1,18,1,1,94,411,259,0,0,60,0,0,1,0,0,691,0
48895,3203787,-5.0,54387.0,0.0,0.0,100.0,1,32,1,1,55,392,73,1,1,111,1,0,0,0,0,661,0
35708,3104832,-5.0,560849.0,0.0,0.0,100.0,1,34,0,0,55,0,168,0,0,45,1,0,1,1,0,1431,0
32629,3098419,-5.0,36074.0,0.0,0.0,100.0,0,34,0,0,55,0,255,0,0,78,1,0,1,1,0,1431,0
20870,3069775,-5.0,56541.0,0.0,0.0,91.06999969482422,1,34,1,1,55,273,254,0,0,45,1,0,1,1,0,1431,0
56047,3258951,-5.0,42965.0,1.0,0.0,100.0,1,18,1,1,55,187,307,1,1,96,1,0,0,1,1,1541,0
35111,3103068,-5.0,288786.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,45,0,0,1,1,0,1431,0
14162,3050381,-5.0,232961.0,0.0,0.0,100.0,1,34,1,1,55,69,265,1,1,45,1,0,1,1,0,1431,0
63672,3323344,-5.0,269034.0,-5.0,-18.0,100.0,1,18,0,0,94,279,259,0,0,121,0,0,1,0,1,862,0
79239,3447385,-25.0,208055.0,5.0,-29.0,100.0,0,44,0,0,55,193,68,0,0,96,1,0,1,0,1,1541,0
23627,3076797,-5.0,282621.0,4.0,0.0,100.0,1,34,0,0,55,273,309,0,0,89,1,0,1,1,0,1397,0
13284,3047224,-5.0,164598.0,0.0,0.0,95.6500015258789,1,32,1,1,55,339,309,0,0,111,1,0,0,0,0,661,0
63210,3318732,-5.0,198764.0,0.0,0.0,100.0,1,18,1,1,55,273,254,1,1,96,1,0,0,0,1,1541,0
24829,3079892,-5.0,94165.0,0.0,0.0,100.0,1,34,0,0,55,386,309,0,0,45,1,0,1,0,0,1431,0
65406,3339086,-5.0,439568.0,0.0,0.0,100.0,1,18,1,1,94,145,233,1,1,22,0,0,1,0,1,613,0
74976,3411184,-5.0,122606.0,6.0,-9.0,100.0,1,34,0,0,94,279,151,0,0,51,0,0,1,0,0,1431,0
41877,3142399,-15.0,322283.0,0.0,0.0,100.0,1,20,1,1,94,145,141,1,1,43,0,0,1,1,1,1062,0
8253,3029865,-20.0,401342.0,16.0,-33.0,100.0,1,3,0,0,55,193,68,0,0,41,1,0,1,1,1,972,0
45126,3171546,-5.0,108867.0,0.0,-10.0,100.0,1,32,1,1,94,214,259,1,1,29,0,0,1,0,1,1239,0
31615,3096112,-5.0,86854.0,0.0,0.0,100.0,1,34,1,1,55,386,307,1,1,45,1,0,1,1,0,1431,0
82134,3471374,-5.0,354819.0,0.0,0.0,100.0,1,44,0,0,94,48,141,0,0,52,0,0,1,0,1,716,0
79376,3448352,-5.0,93529.0,25.0,-23.0,100.0,1,44,1,1,55,20,146,1,1,96,1,0,0,1,1,1541,0
24054,3077786,-5.0,78121.0,0.0,0.0,100.0,0,34,0,0,55,375,73,0,0,45,1,0,1,1,0,1431,0
51317,3223990,-10.0,322536.0,0.0,0.0,100.0,1,34,0,0,94,145,259,0,0,79,0,0,1,0,0,1431,0
74387,3405731,-5.0,83367.0,12.0,-13.0,100.0,0,44,1,1,55,179,168,1,1,96,1,0,0,1,1,1541,0
46441,3184055,-5.0,178457.0,1.0,-100.0,100.0,1,34,0,0,29,140,242,0,0,78,0,0,1,0,0,1431,0
58194,3272580,-10.0,324308.0,0.0,0.0,100.0,1,43,1,1,55,273,112,1,1,89,1,0,0,1,0,1397,0
85245,3498509,-5.0,70594.0,2.0,0.0,100.0,1,34,1,1,55,84,146,1,1,60,1,0,1,0,0,1431,0
53691,3243330,-5.0,252501.0,0.0,-4.0,100.0,1,34,0,0,94,288,287,0,0,48,0,0,1,0,0,1431,0
4148,3012629,-5.0,39091.0,0.0,0.0,100.0,1,32,0,0,55,188,244,0,0,93,1,0,0,1,1,1541,0
78427,3441107,-55.0,1587.0,1.0,-24.0,100.0,1,1,0,0,55,207,68,0,0,89,1,1,1,1,0,1397,0
88987,3524031,-5.0,104214.0,0.0,0.0,100.0,1,34,1,1,55,101,47,1,1,54,1,0,1,0,0,1431,0
67023,3353208,-5.0,120022.0,0.0,0.0,100.0,1,18,1,1,94,167,192,1,1,60,0,0,1,0,0,700,0
5362,3018105,-5.0,275978.0,1.0,0.0,100.0,1,34,1,1,55,213,73,1,1,42,1,0,1,0,0,1431,0
55093,3252845,-10.0,102015.0,0.0,-13.0,100.0,1,34,1,1,94,48,199,1,1,45,0,0,1,0,0,1431,0
60068,3287570,-15.0,65467.0,4.0,-100.0,100.0,1,34,0,0,94,315,287,0,0,48,0,0,1,0,0,1431,0
13014,3046314,-5.0,102029.0,4.0,0.0,100.0,1,32,0,0,55,188,0,0,0,111,1,0,1,0,0,661,0
7673,3027752,-5.0,37439.0,0.0,0.0,100.0,1,34,0,0,55,344,62,0,0,45,1,0,1,1,0,1431,0
21102,3070362,-5.0,650216.0,0.0,0.0,100.0,0,32,0,0,55,461,75,0,0,78,1,0,1,0,0,1581,0
18149,3062762,-5.0,139995.0,0.0,0.0,100.0,1,32,1,1,55,471,254,1,1,93,1,0,0,0,1,1541,0
10248,3036914,-5.0,74975.0,2.0,0.0,100.0,1,34,1,1,55,273,75,1,1,78,1,0,1,1,0,1431,0
30157,3093113,-5.0,837730.0,0.0,0.0,100.0,1,32,1,1,55,188,73,1,1,93,1,0,0,1,1,1541,0
82919,3477855,-5.0,934618.0,0.0,-2.0,100.0,1,44,1,1,94,167,332,1,1,52,0,0,1,0,1,1226,0
54336,3247299,-5.0,217723.0,0.0,-5.0,100.0,0,32,0,0,55,156,28,0,0,96,1,0,1,0,1,1541,0
37562,3112810,-5.0,210425.0,3.0,-27.0,100.0,1,34,0,0,55,210,73,0,0,45,0,0,1,1,0,1431,0
43554,3157354,-5.0,285157.0,0.0,0.0,100.0,1,12,1,1,94,288,181,1,1,95,1,0,1,1,1,1541,0
51645,3226389,-5.0,114190.0,0.0,0.0,100.0,1,34,1,1,55,0,247,1,1,48,1,0,1,0,0,1431,0
57041,3264765,-5.0,792840.0,-22.0,-22.0,100.0,1,18,1,1,94,279,259,1,1,49,0,0,1,0,1,618,0
10211,3036779,-5.0,47881.0,8.0,-21.0,100.0,1,32,1,1,55,371,94,1,1,93,1,0,0,1,1,1541,0
72218,3390160,-10.0,30119.0,0.0,0.0,100.0,0,34,0,0,55,173,271,0,0,51,1,0,1,1,0,1431,0
10352,3037210,-55.0,47710.0,-3.0,-77.0,100.0,0,1,0,0,55,207,271,0,0,89,1,1,1,1,0,1556,0
40828,3134019,-5.0,127823.0,0.0,0.0,100.0,1,34,0,0,55,0,271,0,0,78,1,0,1,0,0,1431,0
13297,3047279,-5.0,224236.0,0.0,0.0,100.0,1,32,1,1,55,386,73,1,1,93,1,0,0,0,1,1541,0
25442,3081265,-5.0,57590.0,0.0,0.0,100.0,1,32,1,1,55,263,73,1,1,111,1,0,0,0,0,661,0
47353,3192023,-5.0,60502.0,0.0,0.0,100.0,1,34,0,0,55,100,271,0,0,45,1,0,1,1,0,1431,0
28686,3089355,-5.0,81695.0,0.0,0.0,96.47000122070312,1,32,1,1,55,375,280,0,0,111,1,0,0,1,0,661,0
86911,3512161,-10.0,143780.0,0.0,-13.0,100.0,1,34,0,0,94,68,305,0,0,54,0,0,1,0,0,1431,0
75029,3411647,-5.0,148200.0,0.0,0.0,100.0,1,34,0,0,55,392,30,0,0,80,1,0,1,0,0,1431,0
46572,3185050,-5.0,67779.0,0.0,0.0,100.0,1,34,0,0,55,273,254,0,0,68,1,0,1,1,0,1431,0
56620,3261963,-45.0,224878.0,0.0,0.0,100.0,1,18,0,0,94,145,141,0,0,46,0,0,1,0,1,189,0
49492,3208279,-5.0,110276.0,15.0,-7.0,100.0,1,34,1,1,55,273,235,1,1,60,1,0,1,1,0,1431,0
48649,3201970,-5.0,236313.0,0.0,0.0,100.0,1,34,1,1,94,68,259,1,1,45,0,0,1,0,0,1431,0
27541,3086591,-5.0,154328.0,0.0,0.0,100.0,1,34,0,0,55,84,68,0,0,45,0,0,1,1,0,1431,0
45569,3176404,-5.0,255205.0,0.0,0.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,0,0,1431,0
73733,3401034,-5.0,687730.0,0.0,0.0,100.0,1,44,1,1,94,145,134,1,1,60,0,0,1,0,0,708,0
78998,3445777,-5.0,363234.0,9.0,-24.0,100.0,1,44,1,1,94,279,317,1,1,35,0,0,1,0,1,1053,0
22013,3072527,-5.0,59500.0,0.0,0.0,100.0,0,32,0,0,55,210,73,0,0,111,1,0,0,1,0,661,0
82300,3472737,-5.0,154166.0,1.0,-6.0,100.0,1,44,1,1,55,220,68,1,1,61,1,0,1,0,1,1166,0
2811,3006346,-5.0,28297.0,4.0,-4.0,100.0,1,34,1,1,55,259,37,1,1,42,1,0,1,1,0,1431,0
39752,3124983,-5.0,487317.0,0.0,0.0,100.0,1,34,1,1,25,273,299,1,1,45,0,0,1,1,0,1431,0
54678,3250027,-40.0,332202.0,7.0,-23.0,100.0,1,32,0,0,94,279,259,0,0,49,0,0,1,0,1,1005,0
92194,3541044,-5.0,193049.0,0.0,0.0,100.0,1,13,1,1,94,167,332,1,1,24,0,0,1,0,1,222,0
23419,3076331,-5.0,62621.0,25.0,-3.0,100.0,1,34,0,0,55,259,68,0,0,45,1,0,1,0,0,1431,0
23472,3076467,-5.0,51799.0,7.0,-4.0,100.0,1,34,0,0,55,375,73,0,0,78,1,0,1,1,0,1431,0
55033,3252458,-5.0,257894.0,0.0,0.0,100.0,1,34,0,0,94,48,289,0,0,45,0,0,1,0,0,1431,0
31331,3095553,-5.0,283025.0,1.0,-32.0,100.0,1,36,0,0,55,20,73,0,0,46,1,0,1,1,1,963,0
41814,3141947,-5.0,106075.0,11.0,-15.0,100.0,1,32,1,1,55,371,94,1,1,93,1,0,0,1,1,1541,0
9551,3034525,-5.0,155381.0,0.0,0.0,100.0,1,34,1,1,55,101,146,1,1,42,1,0,1,0,0,1431,0
1995,3001410,-5.0,55658.0,0.0,-1.0,100.0,1,32,1,1,55,101,307,1,1,111,1,1,0,1,0,661,0
29528,3091542,-5.0,115861.0,0.0,0.0,100.0,1,32,1,1,55,461,188,1,1,93,1,0,0,0,1,1541,0
93313,3546942,-5.0,73974.0,0.0,0.0,100.0,1,34,1,1,55,392,73,1,1,54,1,0,1,1,0,1431,0
71881,3387330,-5.0,45252.0,8.0,-12.0,98.05999755859376,0,44,1,1,55,87,168,0,0,111,1,0,0,1,0,661,0
84036,3487081,-5.0,95823.0,0.0,0.0,100.0,1,34,1,1,55,101,309,1,1,60,1,0,1,1,0,1431,0
82290,3472688,-5.0,329318.0,0.0,0.0,100.0,0,34,0,0,55,273,244,0,0,78,1,0,1,0,0,1431,0
78026,3438291,-10.0,138373.0,0.0,-3.0,92.94000244140624,1,34,1,1,55,273,70,0,0,51,1,0,1,1,0,1431,0
20019,3067597,-40.0,118877.0,13.0,-16.0,100.0,1,5,1,1,94,214,259,1,1,46,0,0,1,1,1,384,0
36947,3109976,-5.0,57120.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,78,0,0,1,1,0,1431,0
16630,3058469,-5.0,106781.0,0.0,0.0,100.0,1,12,1,1,94,145,26,1,1,15,0,0,1,1,1,92,0
12735,3045340,-5.0,21053.0,5.0,-3.0,100.0,1,34,1,1,55,273,68,1,1,45,1,0,1,0,0,1431,0
72988,3395593,-5.0,758360.0,0.0,0.0,100.0,1,44,0,0,55,0,280,0,0,96,1,0,1,0,1,1541,0
64944,3334919,-5.0,905.0,0.0,0.0,100.0,0,34,0,0,55,392,37,0,0,48,1,0,1,1,0,1431,0
96949,3572429,-5.0,221408.0,0.0,0.0,100.0,1,34,0,0,55,375,110,0,0,54,1,0,1,0,0,1431,0
51346,3224152,-20.0,97835.0,-4.0,-100.0,100.0,1,32,0,0,94,145,259,0,0,43,0,0,1,0,1,507,0
89426,3525638,-5.0,29488.0,0.0,-5.0,100.0,0,44,1,1,55,0,247,1,1,93,1,0,0,1,1,1541,0
25727,3081909,-5.0,155438.0,13.0,-8.0,100.0,1,32,0,1,55,460,146,0,1,96,1,0,1,0,1,1541,0
27619,3086762,-5.0,203976.0,0.0,0.0,100.0,1,32,1,1,55,273,112,1,1,111,1,0,0,0,0,661,0
11992,3043062,0.0,240436.0,0.0,0.0,100.0,1,7,1,1,94,145,141,1,1,41,0,0,1,1,1,1196,0
74299,3405236,-10.0,173412.0,0.0,0.0,100.0,1,34,0,0,52,273,136,0,0,80,0,0,1,0,0,1431,0
25187,3080748,-5.0,14317.0,0.0,0.0,100.0,1,32,1,1,55,255,247,1,1,93,1,0,0,1,1,1541,0
31736,3096353,-5.0,68036.0,0.0,0.0,100.0,1,32,1,1,55,101,5,1,1,43,1,0,1,0,1,788,0
33336,3099689,-5.0,124084.0,0.0,0.0,100.0,0,34,0,0,55,84,254,0,0,45,1,0,1,1,0,1431,0
35932,3105711,-25.0,35453.0,8.0,-24.0,100.0,0,32,0,0,55,193,272,0,0,93,1,0,0,1,1,1541,0
19309,3065656,-5.0,84109.0,7.0,0.0,91.02999877929688,0,34,1,1,55,4,70,0,0,45,1,0,1,0,0,1431,0
31465,3095841,-5.0,138358.0,0.0,0.0,100.0,0,32,1,1,55,188,309,1,1,111,1,0,1,0,0,661,0
66309,3347268,-5.0,111984.0,8.0,0.0,92.0,1,34,1,1,55,210,254,0,0,89,1,0,1,1,0,1397,0
21828,3072064,-5.0,286542.0,8.0,-7.0,100.0,1,32,1,1,55,197,73,1,1,93,1,0,0,0,1,1541,0
56469,3261001,-5.0,735292.0,4.0,-10.0,100.0,1,18,1,1,2,151,164,1,1,96,1,0,0,0,1,1541,0
46440,3184051,-30.0,125623.0,0.0,0.0,100.0,1,23,0,0,55,0,280,0,0,78,1,0,1,1,0,1581,0
48141,3198250,-5.0,248063.0,32.0,-53.0,96.47000122070312,1,34,1,1,55,238,146,0,0,89,1,0,1,1,0,1556,0
77138,3430845,-5.0,97389.0,16.0,-14.0,100.0,1,44,1,1,55,273,73,1,1,96,1,0,0,1,1,1541,0
61637,3300975,-5.0,365.0,0.0,0.0,100.0,0,34,0,0,55,210,254,0,0,48,1,0,1,1,0,1431,0
89195,3524882,-20.0,131318.0,-22.0,-100.0,100.0,1,44,0,0,94,249,17,0,0,55,0,0,1,0,1,733,0
75553,3417513,-10.0,127779.0,0.0,0.0,100.0,1,34,1,1,94,145,20,1,1,51,0,0,1,0,0,1431,0
34181,3101109,-5.0,75170.0,0.0,0.0,100.0,1,32,1,1,55,0,254,1,1,111,1,0,0,1,0,661,0
82306,3472839,-5.0,50562.0,0.0,0.0,100.0,1,34,1,1,55,462,307,1,1,60,1,0,1,0,0,1431,0
93791,3548634,-10.0,1241.0,0.0,0.0,100.0,0,34,0,0,55,471,271,0,0,69,1,0,1,0,0,1431,0
91032,3533545,-5.0,81473.0,0.0,0.0,100.0,0,34,0,0,55,375,309,0,0,54,1,0,1,1,0,1431,0
44562,3166491,-5.0,161949.0,0.0,0.0,100.0,1,32,1,1,55,375,45,1,1,93,1,0,0,1,1,1541,0
46722,3186243,-5.0,125540.0,0.0,0.0,100.0,1,32,0,0,55,375,73,0,0,45,1,0,1,0,0,661,0
70265,3376976,-20.0,82817.0,0.0,0.0,100.0,1,34,1,1,94,48,141,1,1,89,0,1,1,0,0,1431,0
80707,3459043,-5.0,26048.0,5.0,-30.0,100.0,1,34,1,1,94,145,289,1,1,42,0,0,1,0,0,1431,0
34026,3100839,-5.0,270102.0,0.0,0.0,100.0,1,32,1,1,55,101,244,1,1,111,1,0,1,0,0,661,0
33792,3100434,-5.0,95500.0,0.0,0.0,100.0,1,34,1,1,55,100,5,1,1,45,1,0,1,0,0,1431,0
9899,3035828,-5.0,46149.0,0.0,0.0,100.0,1,32,0,0,55,188,112,0,0,111,1,0,1,0,0,661,0
57092,3264985,-20.0,284302.0,2.0,0.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,0,0,1431,0
49887,3211872,-5.0,111530.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,45,0,0,1,0,0,1431,0
28664,3089309,-5.0,494255.0,0.0,0.0,100.0,0,34,0,0,55,188,37,0,0,38,1,0,1,0,0,1431,0
65195,3337013,-5.0,45158.0,0.0,0.0,100.0,0,34,0,0,55,31,309,0,0,48,1,0,1,0,0,1431,0
60706,3292464,-5.0,235144.0,0.0,-9.0,100.0,1,18,0,0,94,279,259,0,0,49,0,0,1,0,1,1079,0
62693,3312808,-5.0,365692.0,0.0,0.0,100.0,0,34,0,0,55,392,73,0,0,89,1,0,1,1,0,1397,0
23737,3077034,-5.0,27781.0,0.0,0.0,100.0,0,34,0,0,55,0,254,0,0,45,1,0,1,0,0,1431,0
64674,3332309,-5.0,556868.0,0.0,0.0,100.0,1,18,1,1,94,447,302,1,1,49,0,0,1,0,1,1529,0
91022,3533475,-5.0,351916.0,0.0,0.0,100.0,1,34,0,0,55,84,44,0,0,89,1,0,1,1,0,1397,0
97423,3576114,-5.0,58554.0,0.0,-4.0,100.0,0,13,1,1,55,220,68,0,0,56,1,0,0,0,1,1541,0
8470,3030810,-5.0,89165.0,0.0,-13.0,100.0,0,32,0,0,55,273,69,0,0,93,1,0,1,0,1,1541,0
2730,3005900,-5.0,164421.0,2.0,-5.0,100.0,1,34,0,0,55,102,68,0,0,89,0,0,1,0,0,1556,0
81734,3467514,-5.0,85961.0,7.0,-2.0,100.0,1,34,1,1,55,296,235,1,1,89,1,0,1,1,0,1397,0
17530,3060878,-5.0,293013.0,2.0,0.0,100.0,1,32,1,1,55,375,309,1,1,111,1,0,0,0,0,661,0
60283,3289216,-45.0,565129.0,0.0,-6.0,100.0,1,18,1,1,94,68,259,1,1,39,0,0,1,0,1,183,0
84145,3487951,-5.0,76427.0,31.0,-15.0,100.0,1,34,1,1,55,273,235,1,1,89,1,0,1,1,0,1397,0
5345,3018036,-5.0,102159.0,0.0,0.0,100.0,0,32,0,0,55,375,73,0,0,42,1,0,1,0,0,661,0
60469,3290621,-5.0,47618.0,0.0,0.0,100.0,1,34,0,0,55,0,272,0,0,45,1,0,1,1,0,1431,0
19981,3067478,-5.0,53310.0,10.0,-2.0,95.5999984741211,1,34,1,1,55,273,73,0,0,89,1,0,1,1,0,1397,0
39790,3125327,-5.0,90924.0,0.0,0.0,100.0,1,34,0,0,55,392,185,0,0,42,1,0,1,0,0,1431,0
65455,3339629,-40.0,75620.0,17.0,-83.0,100.0,0,34,0,0,48,7,19,0,0,89,1,0,1,1,0,1397,0
79249,3447413,-5.0,96898.0,0.0,0.0,100.0,1,34,0,0,55,0,168,0,0,51,1,0,1,0,0,1431,0
17705,3061375,-5.0,82681.0,0.0,0.0,100.0,1,34,0,0,55,156,73,0,0,45,1,0,1,1,0,1431,0
68170,3360722,-5.0,54161.0,0.0,0.0,100.0,1,34,0,0,55,461,75,0,0,48,1,0,1,1,0,1431,0
75436,3416323,-45.0,218534.0,10.0,-64.0,100.0,1,44,0,0,55,197,73,0,0,119,0,0,1,0,1,946,0
6979,3024965,-5.0,89025.0,27.0,-32.0,100.0,1,32,0,0,55,20,68,0,0,93,1,0,1,0,1,1541,0
3226,3008356,-5.0,224748.0,21.0,-1.0,100.0,1,32,1,1,55,273,37,1,1,111,1,0,0,0,0,661,0
63119,3318045,-20.0,426517.0,0.0,-17.0,100.0,1,18,1,1,94,279,259,1,1,49,0,0,1,0,1,228,0
84971,3495465,-10.0,161763.0,-1.0,-31.0,100.0,1,34,0,0,55,357,73,0,0,60,0,0,1,0,0,1431,0
